date,ticker,direction,score,trend_pts,pullback_pts,volume_pts,volatility_pts,entry_price,stop_price,target_1,target_2,atr,atr_pct,regime,confidence,strategy_id
2026-05-11,C,LONG,85,40,20,15,10,125.85,121.0426,132.2599,135.4648,3.2049,2.55,BULL,HIGH,QSG-MICRO-SWING-001
2026-05-11,USB,LONG,85,40,30,5,10,54.49,52.8995,56.6107,57.6711,1.0604,1.95,BULL,HIGH,QSG-MICRO-SWING-001
2026-05-11,BKNG,LONG,70,40,20,5,5,157.8,147.0536,172.1286,179.2929,7.1643,4.54,BULL,MEDIUM,QSG-MICRO-SWING-001
