date,ticker,direction,score,trend_pts,pullback_pts,volume_pts,volatility_pts,entry_price,stop_price,target_1,target_2,atr,atr_pct,regime,confidence,strategy_id
2026-03-16,XLP,LONG,75,40,15,10,10,84.98,83.0557,87.5457,88.8286,1.2829,1.51,BULL,MEDIUM,QSG-MICRO-SWING-001
2026-03-16,XLRE,LONG,65,40,15,0,10,42.58,41.6105,43.8727,44.5191,0.6464,1.52,BULL,LOW,QSG-MICRO-SWING-001
