date,ticker,direction,score,trend_pts,pullback_pts,volume_pts,volatility_pts,entry_price,stop_price,target_1,target_2,atr,atr_pct,regime,confidence,strategy_id
2026-03-13,XLP,LONG,85,40,20,10,15,84.74,82.7836,87.3486,88.6529,1.3043,1.54,BULL,HIGH,QSG-MICRO-SWING-001
2026-03-13,XLRE,LONG,70,40,20,0,10,42.25,41.3077,43.5064,44.1346,0.6282,1.49,BULL,MEDIUM,QSG-MICRO-SWING-001
