date,ticker,direction,score,trend_pts,pullback_pts,volume_pts,volatility_pts,entry_price,stop_price,target_1,target_2,atr,atr_pct,regime,confidence,strategy_id
2026-03-06,XLI,LONG,65,40,15,0,10,169.94,165.1207,176.3657,179.5786,3.2129,1.89,BULL,LOW,QSG-MICRO-SWING-001
2026-03-06,XLP,LONG,60,40,15,0,5,85.78,83.755,88.48,89.83,1.35,1.57,BULL,LOW,QSG-MICRO-SWING-001
