date,ticker,direction,score,trend_pts,pullback_pts,volume_pts,volatility_pts,entry_price,stop_price,target_1,target_2,atr,atr_pct,regime,confidence,strategy_id
2026-05-08,BKNG,LONG,75,40,20,5,10,165.93,155.7311,179.5286,186.3279,6.7993,4.1,BULL,MEDIUM,QSG-MICRO-SWING-001
2026-05-08,C,LONG,70,40,20,0,10,125.55,120.6761,132.0486,135.2979,3.2493,2.59,BULL,MEDIUM,QSG-MICRO-SWING-001
